https://laxcrossword.com/2013/01/01,"Across
1.  Telescope parts  LENSES
7.  On hiatus  IDLE
11.  Metered vehicle  CAB
14.  Develop gradually  EVOLVE
15.  Landing place  QUAY
16.  __ Miss  OLE
17.  When to don a 40-Down or prepare to throw 11-Down  NEW YEAR’S EVE
19.  Lakers’ org.  NBA
20.  Former “Grand Ole Opry Live” network  TNN
21.  GPS suggestion  RTE
22.  Phrase on a diet food label  LESS FAT
24.  Has the mike  IS ON
26.  Big galoot  APE
28.  Confident crossword solver’s choice  PEN
29.  “Parks and Recreation” actor Rob  LOWE
30.  Extra  SPARE
32.  Bluesman Redding  OTIS
34.  Pinnacles  ACMES
36.  Airline with a kangaroo on its logo  QANTAS
38.  Interpret without hearing  LIP READ
41.  Thai or Chinese, e.g.  CUISINE
42.  Dental layer  ENAMEL
43.  Memorable Texas mission  ALAMO
44.  Longfellow’s bell town  ATRI
45.  In the area  LOCAL
47.  Auditioner’s goal  ROLE
51.  Sci-fi film extras  ETS
52.  __ Moines  DES
53.  Close with a bang  SLAM
54.  Met secretly  TRYSTED
57.  Entertainer Zadora  PIA
60.  Add to the soundtrack  DUB
61.  Sigh of pleasure  AAH
62.  Ball-dropping site, or what this puzzle’s circled letters form?  TIMES SQUARE
65.  Victrola corp.  RCA
66.  Port east of Tangier  ORAN
67.  Thrust forward, as with a sword  LUNGED
68.  Baseball great Mel  OTT
69.  Hang in the balance  PEND
70.  Stands in studios  EASELS"
https://laxcrossword.com/2013/02/01,"Across
1.  F. Scott’s spouse  ZELDA
6.  Major NCAA 8-Down  ACC
9.  Buff  TONED
14.  Homer work  ILIAD
15.  2014 World Cup final site  RIO
16.  Home of the NCAA’s Black Bears  ORONO
17.  One keeping a beat?  PATROLMAN
19.  Portsmouth pop  PATER
20.  Narrow strip  SLAT
21.  British bathroom plant?  LOO FACTORY (from “glue factory”)
23.  Center of attention  STAR
25.  At that point  THEN
26.  Medical office responses  AHS
29.  Bass player’s tool  AMP
30.  “Wheel of Fortune” buy  AN E
31.  Wriggly swimmer  EEL
34.  Review July 4th festivities?  RATE BALLS OF FIRE (from “Great Balls of Fire”)
38.  Center of attention  IDOL
39.  Man on a mission: Abbr.  AGT
40.  Disney duck princess  OONA
41.  Headline about rudeness in the House of Lords?  EARL INTERRUPTED (from “Girl Interrupted”)
46.  Mucky place  STY
47.  Actress West  MAE
48.  Tool for some summer Olympians  OAR
49.  Barnyard beast  ASS
50.  Home in the woods  LAIR
52.  Summer sunset hour, for some  NINE
54.  Academy for special operatives?  RAID SCHOOL (from “grade school”)
58.  Kuala Lumpur locale  ASIA
62.  Long bones  ULNAS
63.  Musician for whom New Orleans’s airport is named  ARMSTRONG
65.  Attack from all sides  SIEGE
66.  Big name in casual wear  LEE
67.  Thomas associate  ALITO
68.  Gave quite a shock?  TASED
69.  In support of  FOR
70.  Weightless state, and a hint to 21-, 34-, 41- and 54-Across  ZERO-G"
https://laxcrossword.com/2013/03/01,"Across
1.  Powerful swimmer  MAKO
5.  Pipe part  STEM
9.  Distinguished  GREAT
14.  “Not a chance!”  AS IF!
15.  Trusted underling  AIDE
16.  Variety  REVUE
17.  Soft mineral  TALC
18.  Dart  FLIT
19.  Modify  AMEND
20.  Valets who get no tips?  POOR ATTENDANTS (from “poor attendance”)
23.  Alliance led by Nasser: Abbr.  UAR
24.  Overseas assent  OUI
25.  “Block that kick!” and “Dee-fense!”?  SPORTING CHANTS (from “sporting chance”)
33.  It may be perfect  TENSE
34.  Pursue  TRAIL
35.  MapQuest request: Abbr.  RTE
37.  City near Presque Isle State Park  ERIE
38.  Performed a jeté  LEAPT
39.  Kind of a drag?  MAIN
40.  Delt neighbor  PEC
41.  Hershey’s competitor  BOSCO
42.  Creature  BEING
43.  Masked marathon runners?  SECRET ENTRANTS (from “secret entrance”)
46.  Loser to DDE  AES
47.  Poetic period  E’EN
48.  Temporarily contribute helpers?  LEND ASSISTANTS (from “lend assistance”)
56.  Sensory stimuli  ODORS
57.  “… a Loaf of Bread …” poet  OMAR
58.  Got a load of  EYED
60.  Principle  TENET
61.  __ Valley: Reagan Library site  SIMI
62.  Fix, in a way  SPAY
63.  Head lock  TRESS
64.  Wallet fillers  ONES
65.  Like some losers  SORE"
https://laxcrossword.com/2013/04/01,"Across
1.  Bouncing toy  BALL
5.  What waiters wait for  TIPS
9.  Finishes making, as a black-and-white cookie  ICES
13.  __ vera lotion  ALOE
14.  Length times width  AREA
15.  Arm of a sea  INLET
16.  *Evangelist honored with a basilica in Venice  SAINT MARK
18.  Resell at a big profit  SCALP
19.  Flatter the boss for personal gain  KISS UP
20.  English class assignment  ESSAY
22.  Huck Finn’s ride  RAFT
25.  Astrological edges  CUSPS
27.  Pyromaniac’s crime  ARSON
31.  Lock horns (with)  ARGUE
33.  Figs. well above 100 in Mensa  IQS
35.  Marsh grasses  REEDS
36.  BBC nickname, with “the”  BEEB
37.  Juan’s water  AGUA
38.  Spawned  BRED
39.  Ice show site  ARENA
40.  “Hud” Best Actress Patricia  NEAL
41.  Yours and mine  OURS
42.  Dean’s __  LIST
43.  Inelegant laugh  SNORT
44.  ICU personnel  RNS
45.  Campaign sticker, e.g.  DECAL
46.  Cold hard cash  MONEY
47.  Cubes in a bowl  SUGAR
49.  Folk icon Seeger  PETE
51.  Spiteful, as gossip  CATTY
53.  Antitheft noisemakers  ALARMS
58.  Bracelet site  ANKLE
60.  Cry heard today, and a hint to the ends of the answers to starred clues  APRIL FOOL
63.  Deep trepidation  DREAD
64.  Not hypothetical  REAL
65.  “Not only that …”  ALSO
66.  Mayo holders  JARS
67.  Beaver-built barriers  DAMS
68.  Conserve energy  REST"
https://laxcrossword.com/2013/05/01,"Across
1.  Aveeno’s parent co.  J AND J
6.  Hebrides native  SCOT
10.  Madcap  ZANY
14.  Olds’s last compact  ALERO
15.  Biblical prophet  EZRA
16.  “En garde” weapon  EPEE
17.  Louis of MGM  MAYER
18.  Taps  CALLS UPON
20.  *General outline components  BROAD STROKES
22.  Actor Aykroyd  DAN
23.  SFO hrs.  PST
24.  They may grade univ. papers  TAS
27.  __-di-dah  LAH
30.  Shell-shocked  NUMB
33.  Ad time  TONITE
35.  Steamed  IRED
37.  *16th/17th-century dramatic nickname  BARD OF AVON
39.  Scrawny sort  SCRAG
41.  First person in France?  MOI
42.  “Shrek” ogress  FIONA
43.  *2009-’10 Lady Gaga hit  BAD ROMANCE
46.  Distance measures  FEET
47.  2003 self-titled folk album  ODETTA
48.  Lawless TV role  XENA
50.  Dr. with Grammys  DRE
51.  Composer Rorem  NED
52.  Windy City rail and bus org.  CTA
54.  “Community” network  NBC
56.  Cruise ship game … or how to start each of the answers to starred clues?  SHUFFLEBOARD
62.  Go motoring  TAKE A RIDE
65.  Studio sign  ON AIR
66.  Operating system developed at Bell Labs  UNIX
67.  Sandusky’s lake  ERIE
68.  Short and probably not sweet  TERSE
69.  Like the Nissan Cube  BOXY
70.  Swabbing site  DECK
71.  Pounded the keyboard  TYPED"
https://laxcrossword.com/2013/06/01,"Across
1.  Org. concerned with neglect  SPCA
5.  Rivera specialty  SAVES
10.  Group led by a council of 12 Masters  JEDI
14.  Dart  FLIT
15.  Restrict  CRAMP
16.  Team members  OXEN
17.  Cesar Millan, e.g.  PET TRAINER
19.  Kebab need  SPIT
20.  Child care option  DAY NURSERY
21.  “Too great a burden to bear”: M.L. King Jr.  HATE
22.  Spends time at home  BATS
23.  Synthetic rubber used in footballs  BUTYL
24.  Spoiler of a perfect GPA  ONE B
28.  Northwestern winter fruit  BOSC PEAR
31.  Foot-related  PODAL
33.  Acoustically, it affects treble but not bass  CARPETING
36.  Indian clay oven  TANDOOR
38.  Officer Poncherello portrayer of ’70s-’80s TV  ESTRADA
39.  Programs with previews  SHAREWARE
41.  Lay into  SET AT
42.  Wade Boggs book subtitled “My Favorite Chicken Recipes”  FOWL TIPS
44.  Alarm sounds  EEKS
45.  Restricts  STEMS
47.  Shell with fish, perhaps  TACO
49.  Mother of Hephaestus  HERA
50.  Rhythmic fitness routine  JAZZERCISE
56.  10- or 13-digit ID  ISBN
57.  Dunkin’ Donuts order  ONION BAGEL
58.  TVA product  ELEC
59.  Had to accept the loss  ATE IT
60.  Ticket word  LOGE
61.  Skate on thin ice  DARE
62.  Square figures  NERDS
63.  Native to  FROM"
https://laxcrossword.com/2013/07/01,"Across
1. Toast go-with : JAM
4. Its pH is more than 7 : ALKALI
10. Queen’s spouse : KING
14. “__ live and breathe!” : AS I
15. Spoil, as a barbecue : RAIN ON
16. Most eligible to be drafted : ONE A
17. Conceded the point : BACKED DOWN
19. Sean Connery, by birth : SCOT
20. Connected the opposite shores of, as a river : SPANNED
21. Flammable gas : ETHANE
23. Caravan’s watering hole : OASIS
25. Feel remorse over : RUE
26. Like-minded groups : BLOCS
29. Yosemite grazer : ELK
31. Cattle marking : BRAND
35. Geologist’s collectible : ROCK
36. Backbone : SPINE
38. Fishing spot : PIER
39. Turnpike traveler : AUTO
40. With 69-Across, Dr. Seuss classic : HOP ON 
41. State where Interstates 35 and 80 cross : IOWA
42. Prie-__: kneeler : DIEU
43. Receives guests : HOSTS
44. Symbol before the sharps and flats : CLEF
45. Dust-up : SET TO
47. Way past tipsy : LIT
48. Dress bottom : SKIRT
49. Influential D.C. group : PAC
51. Medication for insomniacs : NYTOL
53. Military mess assignment, and this puzzle’s title : KP DUTY
56. Developmental stage : PUBERTY
60. Sentence subject, as a rule : NOUN
61. “Is that a guarantee?” : CAN I BE SURE?
64. Oil cartel acronym : OPEC
65. Repair shop courtesy : LOANER
66. Wire thickness unit : MIL
67. Second-youngest March sister, in literature : BETH
68. __ Glue-All : ELMER’S
69. See 40-Across : POP"
https://laxcrossword.com/2013/08/01,"Across
1.  Easy job  KID STUFF
9.  EMS destination  HOSP
13.  Extremely puffed-up quality  EGOMANIA
14.  Poker starter  ANTE
15.  Choice words for gamblers  PUT UP OR SHUT UP
17.  As per  A LA
18.  Highway sign word  GAS
19.  Often-farmed fish  TILAPIA
21.  Monocle, essentially  LENS
23.  “Spring ahead” abbr.  DST
24.  Ones falling in alleys  PINS
25.  See 47-Across  GRAPE
27.  Misfortune  WOE
28.  Network offering home improvement advice  DIY
29.  “__ they’ve canceled my blood type”: Bob Hope  I’M SO OLD
32.  Honey in Dijon?  AMIE
33.  Choice words for super-patriots  LOVE IT OR LEAVE IT
37.  Geraint’s wife  ENID
38.  Trattoria preference  AL DENTE
39.  In-flight display no.  ALT
40.  Geraint’s title  SIR
41.  Rig  TRUCK
45.  Pair  DYAD
47.  With 25-Across, wine  THE
48.  Mountain topper  SNOW
49.  Warrior in “Rashomon”  SAMURAI
51.  Queen’s consort  BEE
54.  Has been  WAS
55.  Choice words for anglers  FISH OR CUT BAIT
58.  Inner: Pref.  ENTO-
59.  Galápagos denizen  TORTOISE
60.  Methods  WAYS
61.  Left helpless  STRANDED"
https://laxcrossword.com/2013/09/01,"Across
1.  Traveling like Columbus  ASEA
5.  Seniors’ advocacy org.  AARP
9.  Many a commuter’s home  SUBURB
15.  Beltmaking tools  AWLS
19.  Still at the lost and found  UNCLAIMED
21.  One who overdoes a privilege  ABUSER
22.  Actress Perlman  RHEA
23.  Brown outburst  GOOD GRIEF!
24.  Georgia military post  FORT BENNING
26.  Googling result  URL
27.  Defense team: Abbr.  ATTS
28.  “Twilight” heroine  BELLA
29.  Kook  WEIRDO
30.  Space capsule transition  RE-ENTRY
32.  It may be a surprise  PARTY
33.  Hawker’s talk  SPIEL
34.  __ moment  AHA
35.  Moral misstep  SIN
36.  Nobelist Bellow  SAUL
37.  Airport security requests  IDS
40.  ’90s three-door SUV  MAZDA NAVAJO
45.  Bazooka output  BUBBLEGUM
47.  Inter __  ALIA
48.  Toledo title  SENOR
49.  Action film weapons  UZIS
50.  Water container?  DIKE
51.  Good __/bad __: interrogation method  COP
52.  Thanks/thanks link  BUT NO
54.  Org. with HQ on Manhattan’s East Side  THE UN
56.  “Bummer”  AW GEE
57.  Big name in escapes  HOUDINI
59.  Lamb cut  SHANK
60.  Glamorous Gardner  AVA
61.  High class  UPPER CRUST
64.  Runoff collector  RAIN BARREL
69.  Storage media, briefly  CDS
70.  Civil rights org.  NAACP
72.  Follow  ABIDE BY
73.  Groundwork  BASIS
76.  Game on skates  DERBY
77.  Windshield sticker  DECAL
79.  Head of London?  LOO
80.  “I say!”  EGAD!
81.  Western landscape feature  MESA
82.  Like some luck  TOUGH
84.  Zero-spin particle  PION
85.  Getaway with horses  DUDE RANCH
87.  Washington Huskies rival  OREGON DUCKS
90.  Match, as a bet  SEE
91.  Sony co-founder Morita  AKIO
92.  Enlistees  GIS
93.  Oklahoma resource  OIL
94.  Plant tissue  XYLEM
96.  Cover used during zapping  SARAN
99.  “Gerontion” poet  TS ELIOT
103.  Opens, as a beer  UNCAPS
105.  Required situation for a two-run homer  ONE ON
106.  Roll call replies  AYES
107.  Sgt. or cpl.  NCO
108.  Frequent button-presser  COUCH POTATO
110.  Arnold’s catchphrase  I’LL BE BACK
112.  Verdant  LUSH
113.  Decks out  ADORNS
114.  Sneak out  STEAL AWAY
115.  “I’d hate to break up __”  A SET
116.  Accommodate, in a way, as a restaurant patron  RESEAT
117.  “CSI” actress Helgenberger  MARG
118.  Sticky Note, e.g.  MEMO"
https://laxcrossword.com/2013/10/01,"Across
1.  2012 Ben Affleck political thriller  ARGO
5.  Organizes by date, say  SORTS
10.  Is able to  CAN
13.  Former Defense secretary Panetta  LEON
14.  Came into play  AROSE
15.  “Mission: Impossible” theme composer Schifrin  LALO
16.  Novelist Tyler  ANNE
17.  Most populous city in South Dakota  SIOUX FALLS
19.  Second-in-command in the kitchen  SOUS-CHEF
21.  Demean  ABASE
22.  Baby goat  KID
23.  Legged it  RAN
24.  Mercedes rival  BMW
26.  Bus. get-together  MTG
27.  Sharp ridge  ARETE
29.  Adman’s connection  TIE-IN
31.  Digital camera battery, often  AAA
32.  Legal thing  RES
34.  Hoops gp.  NBA
35.  Superficially cultured  ARTY
36.  Michigan or Ontario city on the same border river  SAULT STE MARIE
40.  Unit of cotton  BALE
41.  Carry a balance  OWE
42.  Yeats’ land: Abbr.  IRE
43.  Land parcel  LOT
44.  Continental border range  URALS
46.  Last Supper query  IS IT I?
50.  Unbarred, to a bard  OPE
51.  Fall mo.  SEP
52.  Marlins’ div.  NLE
54.  ISP option  MSN
55.  Indian dresses  SARIS
57.  Canal passage connecting Lake Superior and the lower Great Lakes  SOO LOCKS
59.  “W is for Wasted” mystery author  SUE GRAFTON
62.  Margin jotting  NOTE
63.  Gymnast Korbut  OLGA
64.  Part of BYOB  BOOZE
65.  Price  COST
66.  Low in the lea  MOO
67.  Betsy Ross, famously  SEWER
68.  Lodge group  ELKS"
